run_id,2026-04-16-21-47-27,2026-04-17T04:47:27.109393,RUN_SEPARATOR,,,,,,,,,,,
phase_28_run,2026-04-16-21-47-45,2026-04-17T04:47:45.402657,RUN_SEPARATOR,,,,,,,,,,,
2026-04-20-15-53-13,2026-04-20T22:58:28.604084,BTC,Mean Reversion,paper,long,97.25,97.0,97.25,97.25,-25.3,-25.3,304,trending
2026-04-20-15-53-13,2026-04-20T22:58:28.604880,BTC,Mean Reversion,shadow,long,97.32,97.52,97.26,97.32,10.7,-79.3,1234,trending
2026-04-20-15-53-13,2026-04-20T22:58:42.942154,ETH,Mean Reversion,paper,short,96.44,96.23,96.44,96.44,22.52,22.5,1844,low_vol
2026-04-20-15-53-13,2026-04-20T22:58:42.944107,ETH,Mean Reversion,shadow,short,96.45,96.09,96.46,96.45,27.51,-62.5,3557,low_vol
2026-04-20-15-53-13,2026-04-20T22:58:55.320716,ETH,Mean Reversion,paper,short,95.21,94.78,95.21,95.21,45.0,45.0,879,ranging
2026-04-20-15-53-13,2026-04-20T22:58:55.322428,ETH,Mean Reversion,shadow,short,95.19,94.72,95.2,95.19,39.9,-50.1,2116,ranging
2026-04-20-15-53-13,2026-04-20T22:59:03.498956,ETH,Mean Reversion,paper,short,95.09,95.58,95.09,95.09,-51.9,-51.9,1311,high_vol
2026-04-20-15-53-13,2026-04-20T22:59:03.500235,ETH,Mean Reversion,shadow,short,95.09,95.56,95.08,95.09,-59.68,-149.7,723,high_vol
2026-04-20-15-53-13,2026-04-20T22:59:13.592118,ETH,Mean Reversion,paper,short,95.71,95.95,95.71,95.71,-24.35,-24.3,190,high_vol
2026-04-20-15-53-13,2026-04-20T22:59:13.594006,ETH,Mean Reversion,shadow,short,95.72,96.26,95.73,95.72,-66.04,-156.0,1016,high_vol
2026-04-20-15-53-13,2026-04-20T22:59:17.708722,ETH,Mean Reversion,paper,short,95.78,95.88,95.78,95.78,-9.86,-9.9,1507,high_vol
2026-04-20-15-53-13,2026-04-20T22:59:17.709645,ETH,Mean Reversion,shadow,short,95.77,96.06,95.77,95.77,-39.91,-129.9,100,high_vol
2026-04-20-15-53-13,2026-04-20T22:59:21.792185,ETH,Mean Reversion,paper,long,96.31,96.86,96.31,96.31,58.01,58.0,2923,trending
2026-04-20-15-53-13,2026-04-20T22:59:21.793598,ETH,Mean Reversion,shadow,long,96.39,97.13,96.32,96.39,67.27,-22.7,2594,trending
2026-04-20-15-53-13,2026-04-20T22:59:36.156137,BTC,Mean Reversion,paper,long,97.08,96.73,97.08,97.08,-36.53,-36.5,2458,ranging
2026-04-20-15-53-13,2026-04-20T22:59:36.157453,BTC,Mean Reversion,shadow,long,97.17,98.15,97.09,97.17,91.29,1.3,2524,ranging
2026-04-20-15-53-13,2026-04-20T22:59:48.455856,BTC,Mean Reversion,paper,short,98.75,98.93,98.75,98.75,-18.62,-18.6,674,high_vol
2026-04-20-15-53-13,2026-04-20T22:59:48.457519,BTC,Mean Reversion,shadow,short,98.78,99.13,98.77,98.78,-44.93,-134.9,1893,high_vol
2026-04-20-15-53-13,2026-04-20T22:59:50.464002,BTC,Mean Reversion,paper,long,100.04,99.93,100.04,100.04,-11.88,-11.9,1771,trending
2026-04-20-15-53-13,2026-04-20T22:59:50.464681,BTC,Mean Reversion,shadow,long,100.11,100.0,100.03,100.11,-20.71,-110.7,999,trending
2026-04-20-15-53-13,2026-04-20T22:59:58.637591,BTC,Mean Reversion,paper,long,100.08,99.51,100.08,100.08,-57.01,-57.0,2489,low_vol
2026-04-20-15-53-13,2026-04-20T22:59:58.639323,BTC,Mean Reversion,shadow,long,100.13,99.29,100.07,100.13,-93.87,-183.9,132,low_vol
2026-04-20-15-53-13,2026-04-20T23:00:00.672019,BTC,Mean Reversion,paper,short,99.62,99.63,99.62,99.62,-1.06,-1.1,1587,trending
2026-04-20-15-53-13,2026-04-20T23:00:00.672777,BTC,Mean Reversion,shadow,short,99.62,99.62,99.61,99.62,-9.69,-99.7,422,trending
2026-04-20-15-53-13,2026-04-20T23:00:08.871804,ETH,Mean Reversion,paper,short,97.22,96.55,97.22,97.22,68.9,68.9,3343,high_vol
2026-04-20-15-53-13,2026-04-20T23:00:08.874055,ETH,Mean Reversion,shadow,short,97.24,96.04,97.23,97.24,113.17,23.2,736,high_vol
2026-04-20-15-53-13,2026-04-20T23:00:15.020799,ETH,Mean Reversion,paper,short,95.52,95.48,95.52,95.52,4.37,4.4,2208,trending
2026-04-20-15-53-13,2026-04-20T23:00:15.021689,ETH,Mean Reversion,shadow,short,95.54,96.07,95.53,95.54,-65.38,-155.4,235,trending
2026-04-20-15-53-13,2026-04-20T23:00:29.244289,BTC,Mean Reversion,paper,short,99.56,99.29,99.56,99.56,26.37,26.4,724,trending
2026-04-20-15-53-13,2026-04-20T23:00:29.249839,BTC,Mean Reversion,shadow,short,99.56,98.87,99.56,99.56,59.58,-30.4,137,trending
2026-04-20-15-53-13,2026-04-20T23:00:33.387323,BTC,Mean Reversion,paper,long,98.74,98.57,98.74,98.74,-17.18,-17.2,207,low_vol
2026-04-20-15-53-13,2026-04-20T23:00:33.388284,BTC,Mean Reversion,shadow,long,98.82,98.25,98.76,98.82,-67.4,-157.4,1040,low_vol
2026-04-20-15-53-13,2026-04-20T23:00:35.407036,ETH,Mean Reversion,paper,long,95.49,95.95,95.49,95.49,48.31,48.3,1239,low_vol
2026-04-20-15-53-13,2026-04-20T23:00:35.407963,ETH,Mean Reversion,shadow,long,95.53,95.47,95.47,95.53,-15.99,-106.0,2211,low_vol
2026-04-20-15-53-13,2026-04-20T23:00:49.701872,ETH,Mean Reversion,paper,long,96.12,96.47,96.12,96.12,36.28,36.3,1271,low_vol
2026-04-20-15-53-13,2026-04-20T23:00:49.703136,ETH,Mean Reversion,shadow,long,96.21,97.34,96.14,96.21,107.32,17.3,2620,low_vol
2026-04-20-15-53-13,2026-04-20T23:00:57.831396,ETH,Mean Reversion,paper,short,97.36,97.23,97.36,97.36,13.14,13.1,1319,ranging
2026-04-20-15-53-13,2026-04-20T23:00:57.833058,ETH,Mean Reversion,shadow,short,97.39,98.12,97.38,97.39,-84.99,-175.0,1806,ranging
2026-04-20-15-53-13,2026-04-20T23:00:59.868840,BTC,Mean Reversion,paper,short,97.95,98.1,97.95,97.95,-15.26,-15.3,1346,trending
2026-04-20-15-53-13,2026-04-20T23:00:59.869571,BTC,Mean Reversion,shadow,short,97.99,98.4,97.97,97.99,-52.26,-142.3,1387,trending
2026-04-20-15-53-13,2026-04-20T23:01:10.119447,BTC,Mean Reversion,paper,long,99.35,98.95,99.35,99.35,-39.85,-39.9,668,high_vol
2026-04-20-15-53-13,2026-04-20T23:01:10.120741,BTC,Mean Reversion,shadow,long,99.41,99.14,99.33,99.41,-37.03,-127.0,2135,high_vol
2026-04-20-15-53-13,2026-04-20T23:01:16.245671,BTC,Mean Reversion,paper,long,99.19,98.46,99.19,99.19,-73.91,-73.9,315,low_vol
2026-04-20-15-53-13,2026-04-20T23:01:16.246377,BTC,Mean Reversion,shadow,long,99.27,98.5,99.2,99.27,-87.69,-177.7,2688,low_vol
2026-04-20-15-53-13,2026-04-20T23:01:18.254881,ETH,Mean Reversion,paper,short,98.17,98.81,98.17,98.17,-65.4,-65.4,1545,high_vol
2026-04-20-15-53-13,2026-04-20T23:01:18.255990,ETH,Mean Reversion,shadow,short,98.19,98.7,98.18,98.19,-61.44,-151.4,959,high_vol
2026-04-20-15-53-13,2026-04-20T23:01:32.420765,BTC,Mean Reversion,paper,long,98.35,98.4,98.35,98.35,4.51,4.5,118,trending
2026-04-20-15-53-13,2026-04-20T23:01:32.422337,BTC,Mean Reversion,shadow,long,98.41,98.49,98.35,98.41,-1.59,-91.6,2530,trending
2026-04-20-15-53-13,2026-04-20T23:01:36.447896,BTC,Mean Reversion,paper,long,99.37,99.51,99.37,99.37,14.74,14.7,1987,high_vol
2026-04-20-15-53-13,2026-04-20T23:01:36.448580,BTC,Mean Reversion,shadow,long,99.4,99.07,99.35,99.4,-43.39,-133.4,1087,high_vol
2026-04-20-15-53-13,2026-04-20T23:01:38.491530,BTC,Mean Reversion,paper,short,99.05,99.17,99.05,99.05,-12.73,-12.7,2194,trending
2026-04-20-15-53-13,2026-04-20T23:01:38.492954,BTC,Mean Reversion,shadow,short,99.04,99.2,99.03,99.04,-26.0,-116.0,1439,trending
2026-04-20-15-53-13,2026-04-20T23:01:44.603938,ETH,Mean Reversion,paper,long,98.66,98.49,98.66,98.66,-17.4,-17.4,2047,ranging
2026-04-20-15-53-13,2026-04-20T23:01:44.604751,ETH,Mean Reversion,shadow,long,98.72,98.01,98.66,98.72,-81.67,-171.7,3478,ranging
2026-04-20-15-53-13,2026-04-20T23:01:48.710895,BTC,Mean Reversion,paper,long,99.27,99.08,99.27,99.27,-19.03,-19.0,3469,high_vol
2026-04-20-15-53-13,2026-04-20T23:01:48.711627,BTC,Mean Reversion,shadow,long,99.33,99.18,99.27,99.33,-24.68,-114.7,1061,high_vol
,2026-04-22T21:11:03.616452,BTC,Mean Reversion,paper,short,78620.6,78599.78,78620.6,78620.6,2.65,2.6,215,trending
,2026-04-22T21:11:03.617291,BTC,Mean Reversion,shadow,short,78619.55,78629.98,78606.39,78619.55,-11.33,-101.3,1583,trending
,2026-04-22T21:11:13.746034,BTC,Mean Reversion,paper,long,78621.81,78600.04,78621.81,78621.81,-2.77,-2.8,399,low_vol
,2026-04-22T21:11:13.746755,BTC,Mean Reversion,shadow,long,78655.84,78582.86,78606.45,78655.84,-19.28,-109.3,1611,low_vol
,2026-04-22T21:11:15.815514,BTC,Mean Reversion,paper,short,78620.04,78618.88,78620.04,78620.04,0.15,0.1,478,high_vol
,2026-04-22T21:11:15.816108,BTC,Mean Reversion,shadow,short,78607.02,78632.19,78608.61,78607.02,-13.2,-103.2,2683,high_vol
,2026-04-22T21:11:32.173569,ETH,Mean Reversion,paper,long,2395.27,2394.78,2395.27,2395.27,-2.06,-2.1,3342,high_vol
,2026-04-22T21:11:32.174264,ETH,Mean Reversion,shadow,long,2396.54,2394.19,2394.9,2396.54,-19.84,-109.8,1959,high_vol
